Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
LS0D:8,LS0058 to LSR037,12,C/O,R58CC,46
LS0E:1,LS0058 to LSR033,11,,R58DM,422
LS0E:2,LS0058 to LSR033,11,C/O,R58DC,20
LS0E:3,LS0059 to LS0065,DE,,R59AM,2819
LS0E:4,LS0059 to LS0065,DE,WNR,R59AW,244
LS0E:5,LS0060 to LSR053,18,,R60AM,216
LS0E:6,LS0060 to LSR053,18,C/O,R60AC,0
LS0E:7,LS0060 to LSR051,17,,R60B1M,708
LS0E:8,LS0060 to LSR051,17,C/O,R60B1C,0
LS0F:1,LS0060 to LSR051,17,,R60B2M,0
LS0F:2,LS0060 to LSR051,17,C/O,R60B2C,0
LS0F:3,LS0060 to LSR049,16,,R60C1M,692
LS0F:4,LS0060 to LSR049,16,C/O,R60C1C,0
LS0F:5,LS0060 to LSR049,16,,R60C2M,0
LS0F:6,LS0060 to LSR049,16,C/O,R60C2C,0
LS0F:7,LS0060 to LSR045,15,,R60DM,308
LS0F:8,LS0060 to LSR045,15,C/O,R60DC,34
LS10:1,LS0060 to LSR043,14,,R60EM,108
LS10:2,LS0060 to LSR043,14,C/O,R60EC,18
LS10:3,LS0060 to LSR041,13,,R60FM,58
LS10:4,LS0060 to LSR041,13,C/O,R60FC,4
LS10:5,LS0065 to LS0075,DE,,R65AM,2869
LS10:6,LS0066 to LS0058,UM,,R66AM,1616
LS10:7,LS0066 to LS0058,UM,WNR,R66AW,156
LS10:8,LS0066 to LS0056,UF,,R66BM,1052
LS11:1,LS0066 to LS0056,UF,WNR,R66BW,0
LS11:2,LS0068 to LS0060,,,R68AM,2120
LS11:3,LS0068 to LS0060,,WNR,R68AW,74
LS11:4,LS0072 to LS0066,,,R72AM,2524
LS11:5,LS0072 to LS0066,,WNR,R72AW,316
LS11:6,LS0074 to LS0068,UE,,R74AM,2111
LS11:7,LS0074 to LS0068 ,UE,WNR,R74AW,90
LS11:8,LS0074 to LS0066,UM,,R74BM,36
LS12:1,LS0074 to LS0066,UM,WNR,R74BW,10
LS12:2,LS5040 to LSR053,18,,R5040A,0
LS12:3,LS5040 to LSR051,17,,R5040B1,0
LS12:4,LS5040 to LSR051,16,,R5040B2,0
LS12:5,LS5040 to LSR049,15,,R5040C1,0
LS12:6,LS5040 to LSR049,14,,R5040C2,0
LS12:7,LS5040 to LSR045,13,,R5040D,0
LS12:8,LS5040 to LSR043,12,,R5040E1,0
LS13:1,LS5040 to LSR043,11,,R5040E2,0
LS13:2,LS5040 to LSR041,10,,R5040F,0
LS13:3,LS0141 to LS0145,,,R141AM,26
LS13:4,LS0141 to LS0147,,,R141BM,2950
LS13:5,LS0141 to LS0147,,WNR,R141BW,16
LS13:6,LS0142 to LS0134,,,R142,3105
LS13:7,LS0147 to LS0157,,,R147,2964
LS13:8,LS0156 to LS0142,,,R156AM,2947
LS14:1,LS0156 to LS0142,,WNR,R156AW,238
LS14:2,LS0156 to LS0140,,,R1568M,168
