Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
U214:4,,R830AM,,R830AM,349
U214:5,,R830AS,,R830AS,3
U214:6,,R830BM,,R830BM,41
U214:7,,R830BS,,R830BS,41
U214:8,,R830CM,,R830CM,154
U215:1,,R830CS,,R830CS,79
U215:2,,R831AS,,R831AS,378
U215:3,,R831BS,,R831BS,174
U215:4,,R832AM,,R832AM,0
U215:5,,R832AS,,R832AS,0
U215:6,,R832BM,,R832BM,40
U215:7,,R832BS,,R832BS,0
U215:8,,R832CM,,R832CM,51
U216:1,,R832CS,,R832CS,5
U216:2,,R834AM,,R834AM,0
U216:3,,R834AS,,R834AS,0
U216:4,,R834BM,,R834BM,0
U216:5,,R834BS,,R834BS,0
U216:6,,R834CM,,R834CM,1
U216:7,,R834CS,,R834CS,0
U216:8,,R840AS,,R840AS,1
U217:1,,R840BM,,R840BM,171
U217:2,,R842AS,,R842AS,3
U217:3,,R842BM,,R842BM,371
U217:4,,R1142A,,R1142A,0
U217:5,,R1142B,,R1142B,4
U217:6,,R1143,,R1143,0
U217:7,,R1145,,R1145,0
U217:8,,R1146,,R1146,0
U218:1,,R1147,,R1147,0
U218:2,,R1157,,R1157,0
U218:3,UR0627,,,S627,6100
U218:4,UR0629,,,S629,6600
U218:5,UR0630,,,S630,6715
U218:6,UR0631,,,S631,6804
U218:7,UR0636,,,S636,6707
U218:8,UR0639,,,S639,8839
U219:1,UR0642,,,S642,6606
U219:2,UR0643,,,S643,6832
U219:3,UR0644,,,S644,6095
U219:4,UR0813,,,S813,357
U219:5,UR0821,,,S821,0
U219:6,UR0823,,,S823,276
U219:7,UR0825,,,S825,206
U219:8,UR0826,,,S826,0
U21A:1,UR0827,,,S827,338
U21A:2,UR0830,,,S830,743
U21A:3,UR0831,,,S831,548
U21A:4,UR0832,,,S832,96
U21A:5,UR0834,,,S834,1
U21A:6,UR0840,,,S840,182
U21A:7,UR0842,,,S842,397
U21A:8,UR1142,,,S1142,656
U21B:1,UR1143,,,S1143,0
U21B:2,UR1145,,,S1145,0
U21B:3,UR1146,,,S1146,0
U21B:4,UR1147,,,S1147,0
U21B:5,UR1157,DDK spur,,S1157,0
U21B:6,TMDC,,,TMDC,6002
U21B:7,TMDD,,,TMDD,6007
U21B:8,TMEA,,,TMEA,632
U21C:1,TMEE,,,TMEE,327
U21C:2,TMEL,,,TMEL,605
U21C:3,TMFH,,,TMFH,1242
U21C:4,TMFJ,,,TMFJ,1272
U21C:5,TMFL,,,TMFL,1201
U21C:6,TMSA,,,TMSA,3
U21C:7,TMSB,,,TMSB,3
U21C:8,TMUD,,,TMUD,5865
U21D:1,TRSA,,,TRSA?,95
U21D:2,T834ALZ2,,,T834ALZ2,3
U21D:3,LAF091Y,,,LAF091Y,93
U21D:4,LAF093Y,,,LAF093Y,0
U21D:5,L(F1)RELR,ford,,LF1RELR,390
U21D:6,L(F1)RELS,,,LF1RELS,493
U21D:7,L(H1)RELR,hanson,,LH1RELR,277
U21D:8,L(H1)RELS,,,LH1RELS,174
U21E:1,LDNYARD(SA)R,DDK,,LDNYARDR,2
U21E:2,LDNYARD(SA)S,,,LDNYARDS,0
U21E:3,LRPLCHDN,CTRL chords,LWRPLNCHORDDN-REQ,LRPLCHDN,84
U21E:4,LRPLCHUP,CTRL chords,LWRPLNCHORDUP-REQ,LRPLCHUP,0
U21E:5,R651,,,R651,6144
U21E:6,R653,,,R653,6183
U21E:7,R654,,,R654,6448
U21E:8,R656,,,R656,6417
U21F:1,R657AM,,,R657AM,6413
U21F:2,R657BS,,,R657BS,215
U21F:3,R658,,,R658,7158
U21F:4,R659,,,R659,6431
U21F:5,R660,,,R660,8776
U21F:6,R661,,,R661,6357
U21F:7,R662,,,R662,8782
U21F:8,R664,,,R664,8693
U220:1,R1161,,,R1161,0
U220:2,R1162,,,R1162,0
U220:3,R1163,,,R1163,133
U220:4,R1165,,,R1165,0
U220:5,R1166AS,,,R1166AS,0
U220:6,R1166BM,,,R1166BM,136
U220:7,R1176,,,R1176,208
U220:8,UR0651,,,S651,5643
U221:1,UR0653,,,S653,6203
U221:2,UR0654,,,S654,7278
U221:3,UR0656,,,S656,7530
U221:4,UR0657,,,S657,6534
U221:5,UR0658,,,S658,6742
U221:6,UR0659,,,S659,7374
U221:7,UR0660,,,S660,9524
U221:8,UR0661,,,S661,6237
U222:1,UR0662,,,S662,6184
U222:2,UR0664,,,S664,6076
U222:3,UR1161,,,S1161,0
U222:4,UR1162,,,S1162,0
U222:5,UR1163,,,S1163,143
U222:6,UR1165,,,S1165,0
U222:7,UR1166,,,S1166,136
