Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
A219:5,,,,R684C(M),0
A219:6,,,,R684D,0
A219:7,,,,R684E,0
A219:8,,,,R684F(M),0
A21A:1,,,,R686A(M),0
A21A:2,,,,R686B,0
A21A:3,,,,R686C,0
A21A:4,,,,R686D(M),0
A21A:5,,,,R786,0
A21A:6,,,,R788,0
A21A:7,,,,R874A(M),0
A21A:8,,,,R874B(M),0
A21B:1,,,,R874C(M),0
A21B:2,,,,R874D(M),0
A21B:3,,,,R874E(M),0
A21B:4,,,,R876A(M),0
A21B:5,,,,R876B(M),0
A21B:6,,,,R876C(M),0
A21B:7,,,,R876D(M),0
A21B:8,,,,R876E(M),0
A21C:1,,,,R878A(M),0
A21C:2,,,,R878B(M),0
A21C:3,,,,R878C(M),0
A21C:4,,,,R878D(M),0
A21C:5,,,,R878E(M),0
A21C:6,,,,R880A(M),0
A21C:7,,,,R880B(M),0
A21C:8,,,,R954A,0
A21D:1,,,,R954B(M),0
A21D:2,,,,R954C(M),0
A21D:3,,,,R954D(M),0
A21D:4,,,,R956A(M),0
A21D:5,,,,R956B(M),0
A21D:6,,,,R956C(M),0
A21D:7,,,,R956D(M),0
A21D:8,,,,R665A(S),0
A21E:1,,,,R665B(S),0
A21E:2,,,,R667A(S),0
A21E:3,,,,R673A(S),0
A21E:4,,,,R675A(S),0
A21E:5,,,,R880C(S),0
A21E:6,,,,R2126A,0
A21E:7,,,,R2126B,0
A21E:8,,,,R691A(M),0
A21F:1,,,,R691B(M),0
A21F:2,,,,R691C(M),0
A21F:3,,,,R693A(M),0
A21F:4,,,,R693B(M),0
A21F:5,,,,R693C(M),0
A21F:6,,,,R695A(M),0
A21F:7,,,,R695B(M),0
A21F:8,,,,R695C(M),0
A220:1,,,,R697A(M),0
A220:2,,,,R697B(M),0
A220:3,,,,R697C(M),0
A220:4,,,,R702A(M),0
A220:5,,,,R702B(M),0
A220:6,,,,R702C(M),0
A220:7,,,,R702D(M),0
A220:8,,,,R704A(M),0
A221:1,,,,R704B(M),0
A221:2,,,,R704C(M),0
A221:3,,,,R704D(M),0
A221:4,,,,R705A(M),0
A221:5,,,,R705B(S),0
A221:6,,,,R706A(M),0
A221:7,,,,R706B(M),0
A221:8,,,,R706C(M),0
A222:1,,,,R706D(M),0
A222:2,,,,R708A,0
A222:3,,,,R708B(M),0
A222:4,,,,R727A,0
A222:5,,,,R727B,0
A222:6,,,,R729A,0
A222:7,,,,R729B,0
A222:8,,,,R732A,0
A223:1,,,,R732B,0
A223:2,,,,R734A,0
A223:3,,,,R734B,0
A223:4,,,,R2131A,0
A223:5,,,,R2131B,0
A223:6,,,,R751,0
A223:7,,,,R755A(S),0
A223:8,,,,R755B(M),0
A224:1,,,,R755C(M),0
A224:2,,,,R755D(M),0
A224:3,,,,R755E(M),0
A224:4,,,,R755F(M),0
A224:5,,,,R755G(M),0
A224:6,,,,R755H(M),0
A224:7,,,,R755J(M),0
A224:8,,,,R755K(M),0
A225:1,,,,R757A(S),0
A225:2,,,,R757B(M),0
A225:3,,,,R757C(M),0
A225:4,,,,R757D(M),0
A225:5,,,,R757E(M),0
A225:6,,,,R757F(S),0
A225:7,,,,R757G(M),0
A225:8,,,,R757H(M),0
A226:1,,,,R757J(M),0
A226:2,,,,R757K(M),0
A226:3,,,,R757L(M),0
A226:4,,,,R757M(M),0
A226:5,,,,R794A,0
A226:6,,,,R794B,0
A226:7,,,,R796A(M),0
A226:8,,,,R796B(M),0
A227:1,,,,R796C(S),0
A227:2,,,,R798A(M),0
A227:3,,,,R798B(M),0
A227:4,,,,R798C(S),0
A227:5,,,,R804A(M),0
A227:6,,,,R804B(M),0
A227:7,,,,R804C(S),0
A227:8,,,,R808A(S),0
A228:1,,,,R808B(M),0
A228:2,,,,R808C(M),0
A228:3,,,,R808D(S),0
A228:4,,,,R814A(S),0
A228:5,,,,R814B(M),0
A228:6,,,,R814C(M),0
A228:7,,,,R814D(S),0
A228:8,,,,R816A(S),0
A229:1,,,,R816B(M),0
A229:2,,,,R816C(M),0
A229:3,,,,R816D(S),0
A229:4,,,,R818A(S),0
A229:5,,,,R818B(M),0
A229:6,,,,R818C(M),0
A229:7,,,,R818D(S),0
A229:8,,,,R2151A,0
A22A:1,,,,R2151B,0
A22A:2,,,,R2151C,0
A22A:3,,,,R2151D,0
A22A:4,,,,R2151E,0
A22A:5,,,,R2153A,0
A22A:6,,,,R2153B,0
A22A:7,,,,R2153C,0
A22A:8,,,,R2153D,0
A22B:1,,,,R2153E,0
A22B:2,,,,R2153F,0
A22B:3,,,,R2153G,0
A22B:4,,,,R2153H,0
A22B:5,,,,R2153J,0
A22B:6,,,,R2153K,0
A22B:7,,,,R2152A,0
A22B:8,,,,R2152B,0
A22C:1,,,,R2157A,0
A22C:2,,,,R2157B,0
A22C:3,,,,R2157C,0
A22C:4,,,,R2157D,0
A22C:5,,,,R2157E,0
A22C:6,,,,R2157F,0
A22C:7,,,,R2157G,0
A22C:8,,,,R2157H,0
A22D:1,,,,R2157J,0
A22D:2,,,,R2157K,0
A22D:3,,,,R2159A,0
A22D:4,,,,R2159B,0
A22D:5,,,,R757N(M),0
A22D:6,,,,R2159C,0
A22D:7,,,,R2159D,0
A22D:8,,,,R2159E,0
A22E:1,,,,R2159F,0
A22E:2,,,,R759A(S),0
A22E:3,,,,R759B,0
A22E:4,,,,R759C,0
A22E:5,,,,R759D,0
A22E:6,,,,R759E,0
A22E:7,,,,R808E,0
A22E:8,,,,R814E,0
A22F:1,,,,R816E,0
A22F:2,,,,R818E,0
A22F:3,,,,R795A(S),0
A22F:4,,,,R795B,0
A22F:5,,,,R795C(M),0
A22F:6,,,,R795D(S),0
A22F:7,,,,R795E(S),0
A22F:8,,,,R797A(S),0
A230:1,,,,R797B,0
A230:2,,,,R797C(M),0
A230:3,,,,R797D(S),0
A230:4,,,,R797E(S),0
A230:5,,,,R799A(S),0
A230:6,,,,R799B,0
A230:7,,,,R799C(M),0
A230:8,,,,R799D(S),0
A231:1,,,,R799E(S),0
A231:2,,,,R803A(S),0
A231:3,,,,R803B,0
A231:4,,,,R803C(M),0
A231:5,,,,R803D(S),0
A231:6,,,,R803E(S),0
A231:7,,,,R807A(S),0
