Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
Q10D:5,L353 to RIFL,2,,R353CS,354
Q10D:6,L353 to L355,DE,,R353DM,30304
Q10D:7,L354 to L336,UA,,R354AM,414
Q10D:8,L354 to L350,UE,,R354BM,4072
Q10E:1,L364 to L360,UA,,R364AM,4485
Q10E:2,L364 to L356,UM,,R364BM,38428
Q10E:3,L370 to L362,UE,,R370AM,0
Q10E:4,L374 to L364,UM,,R374AM,1015
Q10E:5,L374 to L372,UE,,R374BM,27147
Q10E:6,L378 to L372,UE,,R378AM,1761
Q10E:7,L378 to L368,DE,,R378BM,69
Q10E:8,L378 to HSHNT,SG,,R378CS,13
Q10F:1,L380 to L364,UM,,R380AM,244
Q10F:2,L380 to L372,UE,,R380BM,1960
Q10F:3,L380 to L368,DE,,R380CM,47
Q10F:4,L380 to HSHNT,SG,,R380DS,417
Q10F:5,L382 to L372,UE,,R382AM,462
Q10F:6,L382 to L368,DE,,R382BM,30
Q10F:7,L384 to L364,UM,,R384AM,118
Q10F:8,L384 to L372,UE,,R384BM,1106
Q110:1,L255 to L257,DE,,R255AM,0
Q110:2,L257 to L267,DE,,R257AM,35829
Q110:3,L257 to L279,UE,,R257BM,0
Q110:4,L267 to L277,DE,,R267AM,0
Q110:5,L277 to L283,DE,,R277AM,0
Q110:6,L283 to L289,DM,,R283AM,1742
Q110:7,L283 to L291,UM,,R283BM,21
Q110:8,L283 to L285,DE,,R283CM,34156
Q111:1,L284 to L268,UE,,R284AM,0
Q111:2,L285 to L291,UM,,R285AM,57
Q111:3,L285 to L287,DE,,R285BM,34138
Q111:4,L287 to L293,UE,,R287AM,0
Q111:5,L289 to L299,DM,,R289AM,42258
Q111:6,L289 to L301,UM,,R289BM,16
Q111:7,L289 to L297,DE,,R289CM,1760
Q111:8,L289 to L315,UE,,R289DM,0
Q112:1,L290 to L264,8,,R290AM,0
Q112:2,L290 to L266,9,,R290BM,29
Q112:3,L290 to L270,10,Via 2159R,R290C1M,0
Q112:4,L290 to L278,10A,,R290DM,818
Q112:5,L291 to L299,DM,,R291AM,261
Q112:6,L291 to L301,UM,,R291BM,12
Q112:7,L291 to L297,DE,,R291CM,76
Q112:8,L291 to L315,UE,,R291DM,0
Q113:1,L292 to L268,5,,R292AM,1843
Q113:2,L292 to L266,8,,R292B1M,0
Q113:3,L292 to L264,9,,R292CM,32838
Q113:4,L292 to L270,10,,R292DM,5765
Q113:5,L293 to L297,DE,,R293AM,34260
Q113:6,L293 to L315,UE,,R293BM,0
Q113:7,L294 to L268,5,,R294AM,4
Q113:8,L294 to L266,8,,R294BM,0
Q114:1,L304 to L292,UM,,R304AM,4
Q114:2,L304 to L290,DM,,R304BM,238
Q114:3,L306 to L292,UM,,R306AM,39197
Q114:4,L306 to L290,DM,,R306BM,592
Q114:5,L308 to L294,DE,,R308AM,17
Q114:6,L308 to L292,UM,,R308BM,12
Q114:7,L308 to L290,DM,,R308CM,8
Q114:8,L310 to L300,UE,,R310AM,37574
Q115:1,L310 to L294,DE,,R310BM,92
Q115:2,L310 to L292,UM,,R310CM,1207
Q115:3,L310 to L290,DM,,R310DM,204
Q115:4,L405 to L409,SG,OOU,R405AM,0
Q115:5,L405 to L411,DM,,R405BM,40916
Q115:6,L409 to L415,DE,OOU,R409AM,0
Q115:7,L409 to L419,DM,OOU,R409BM,0
Q115:8,L411 to L415,DE,,R411AM,357
Q116:1,L411 to L419,DM,,R411BM,40650
Q116:2,L423 to L427,DE,,R423AM,0
Q116:3,L442 to L5105,SG,,R442AS,3
Q116:4,L442 to L438,UM,,R442BM,204
Q116:5,L442 to L440,UE,,R442CM,29410
Q116:6,L444 to L5105,SG,,R444AS,71
Q116:7,L444 to L438,UM,,R444BM,41904
Q116:8,L446 to L442,UE,,R446AM,0
Q117:1,L450 to RROM,1,,R450AM,225
Q117:2,L450 to L444,UM,,R450BS,216
Q117:3,L241 to L251,UTM,,R241AM,134
Q117:4,L241 to L253,DM,,R241BM,37526
Q117:5,L248 to L240,UM,,R248AM,30
Q117:6,L248 to L234,DTM,,R248BM,2002
Q117:7,L248 to L5070,UTM,,R248CS,476
Q117:8,L249 to NL1296,CR,,R249AM,595
Q118:1,L249 to L259,DTM,,R249BM,4346
Q118:2,L250 to L240,DM,Via 2133R,R250A1M,0
Q118:3,L250 to L234,UTM,,R250BM,2520
Q118:4,L251 to NL1296,CR,,R251AM,4
Q118:5,L251 to L259,DTM,,R251BM,677
Q118:6,L251 to L261,UTM,,R251CM,560
Q118:7,L253 to L261,UTM,,R253AM,5987
Q118:8,L253 to L263,DM,,R253BM,0
Q119:1,L253 to L265,UM,,R253CM,695
Q119:2,L259 to S697,12,,R259AM,4876
Q119:3,L259 to S901,11,,R259BM,75
Q119:4,L259 to L281,10A,,R259CM,271
Q119:5,L261 to S901,11,,R261AM,280
Q119:6,L261 to L281,10A,,R261BM,6229
Q119:7,L261 to L273,10,,R261CM,28
Q119:8,L262 to L254,UM,,R262AM,2057
Q11A:1,L262 to L252,DM,,R262BM,101
Q11A:2,L264 to L254,UM,,R264AM,32742
Q11A:3,L264 to L252,DM,,R264BM,5
Q11A:4,L269 to S697,12,,R269AM,137
Q11A:5,L269 to S901,11,,R269BM,64
Q11A:6,L269 to L281,10A,,R269CM,4328
Q11A:7,L270 to L262,DM,,R270AM,2154
Q11A:8,L270 to L250,UTM,,R270BM,12
Q11B:1,L270 to NL1292,CL,,R270CM,2218
Q11B:2,L270 to NL1294,CC,,R270DM,1554
Q11B:3,L273 to L289,DM,Via 2152N,R273A1M,0
Q11B:4,L273 to L291,UM,,R273BM,135
Q11B:5,L275 to L289,DM,,R275AM,699
Q11B:6,L275 to L291,UM,,R275BM,100
Q11B:7,L276 to L250,UTM,,R276AM,2744
Q11B:8,L276 to L248,DTM,,R276BM,24
Q11C:1,L276 to NL1292,CL,,R276CM,19
Q11C:2,L276 to NL1294,CC,,R276DM,85
Q11C:3,L278 to L250,UTM,,R278AM,40
Q11C:4,L278 to L248,DTM,,R278BM,60
Q11C:5,L278 to NL1292,CL,,R278CM,401
Q11C:6,L278 to NL1294,CC,,R278DM,265
Q11C:7,S700 to L274,12,,R700BM,3298
Q11C:8,S700 to L267,11,,R700AM,8959
Q11D:1,S697 to S701,UM,,R697M,6210
Q11D:2,S701 to S705,DM,,R701AM,12751
Q11D:3,Unused,,,,0
Q11D:4,S703 to S705,DM,,R703AM,793
Q11D:5,Unused,,,,0
Q11D:6,S704 to S700,UM,,R704AM,12277
Q11D:7,S704 to NL1424,UHM,,R704BM,736
Q11D:8,S901 to S701,DM,,R901AM,6538
Q11E:1,S705 to S707,DM,,R705M,13515
Q11E:2,S706 to S704,UM,,R706AM,221
Q11E:3,S706 to S766,,,R706BS,1
Q11E:4,S707 to S713,DM,,R707AM,8706
Q11E:5,S707 to S715,TL,,R707BM,0
Q11E:6,S707 to S708,RL,,R707CS,4435
Q11E:7,S708 to R767,,,R708AS,0
Q11E:8,S708 to S704,DM,,R708BM,4255
Q11F:1,S708 to S766,,,R708CS,1
Q11F:2,S712 to S704,DM,,R712M,8542
Q11F:3,S713 to L1003,UM,,R713M,8679
Q11F:4,S715 to L1003,UM,,R715M,269
Q11F:5,S716 to S717,RL,,R716AS,295
Q11F:6,S716 to S706,TL,,R716BM,0
Q11F:7,S716 to S712,UM,,R716CM,8370
Q11F:8,S717 to L1003,UM,,R717AM,271
Q120:1,S717 to R772,SG,,R717BS,0
Q120:2,L223,,,S223,38259
Q120:3,L226,,,S226,40128
Q120:4,L229,,,S229,41335
Q120:5,L231,,,S231,38179
Q120:6,L235,,,S235,201
Q120:7,L240,,,S240,391
Q120:8,L242,,,S242,34835
Q121:1,L244,,,S244,39990
Q121:2,L245,,,S245,36572
Q121:3,L309,,,S309,42664
Q121:4,L311,,,S311,37
Q121:5,L313,,,S313,36740
Q121:6,L315,,,S315,2
Q121:7,L317,,,S317,37501
Q121:8,L319,,,S319,7
Q122:1,L326,,,S326,38818
Q122:2,L328,,,S328,4
Q122:3,L330,,,S330,41006
Q122:4,L332,,,S332,1
Q122:5,L334,,,S334,2851
Q122:6,L336,,,S336,403
Q122:7,L338,,,S338,37729
Q122:8,L340,,,S340,38794
Q123:1,L355,,,S355,30911
Q123:2,L357,,,S357,30930
Q123:3,L359,,,S359,38795
Q123:4,L361,,,S361,3485
Q123:5,L367,,,S367,2526
Q123:6,L369,,,S369,38817
Q123:7,L386,,,S386,28219
Q123:8,L392,,,S392,30557
Q124:1,L394,,,S394,30253
Q124:2,L396,,,S396,29683
Q124:3,L398,,,S398,29671
Q124:4,L400,,,S400,42514
Q124:5,L408,,,S408,42515
Q124:6,L416,,,S416,42497
Q124:7,L424,,,S424,42458
Q124:8,L427,,,S427,30868
Q125:1,L429,,,S429,40753
Q125:2,L431,,,S431,30863
Q125:3,L433,,,S433,24568
Q125:4,L435,,,S435,40793
Q125:5,L979,,,S979,0
Q125:6,L990,,,S990,0
Q125:7,L441,,,S441,24910
Q125:8,L443,,,S443,41035
Q126:1,L458,,,S458,151
Q126:2,L460,,,S460,29517
Q126:3,L464,,,S464,2715
Q126:4,L247,,,S247,0
Q126:5,L468,,,S468,3460
Q126:6,L470,,,S470,23986
Q126:7,L472,,,S472,42002
Q126:8,L474,,,S474,23881
Q127:1,L476,,,S476,42106
Q127:2,L478,,,S478,23893
Q127:3,L480,,,S480,42065
Q127:4,L951,,,S951,12
Q127:5,L953,,,S953,27
Q127:6,L329,,,S329,41892
Q127:7,L335,,,S335,2307
Q127:8,L337,,,S337,170
Q128:1,L341,,,S341,2289
Q128:2,L343,,,S343,34277
Q128:3,L345,,,S345,39643
Q128:4,L349,,,S349,35478
Q128:5,L351,,,S351,39650
Q128:6,L352,,,S352,33658
Q128:7,L353,,,S353,35552
Q128:8,L354,,,S354,4478
Q129:1,L360,,,S360,4479
Q129:2,L362,,,S362,32475
Q129:3,L364,,,S364,43285
Q129:4,L935,,,S935,0
Q129:5,L368,,,S368,244
Q129:6,L270,,,S370,32510
Q129:7,L374,,,S374,28169
Q129:8,L376,,,S376,41909
Q12A:1,L378,,,S378,1840
Q12A:2,L380,,,S380,2669
Q12A:3,L382,,,S382,491
Q12A:4,L384,,,S384,1220
Q12A:5,L255,,,S255,36558
Q12A:6,L256,,,S256,39940
Q12A:7,L257,,,S257,36583
Q12A:8,L266,,,S266,29
Q12B:1,L267,,,S267,36553
Q12B:2,L268,,,S268,39980
Q12B:3,L277,,,S277,36609
Q12B:4,L279,,,S279,65
Q12B:5,L283,,,S283,36617
Q12B:6,L284,,,S284,40010
Q12B:7,L285,,,S285,34920
Q12B:8,L286,,,S286,39988
Q12C:1,L287,,,S287,34861
Q12C:2,L288,,,S288,38177
Q12C:3,L289,,,S289,44146
Q12C:4,L290,,,S290,1028
Q12C:5,L291,,,S291,346
Q12C:6,L292,,,S292,40428
Q12C:7,L293,,,S293,34931
Q12C:8,L294,,,S294,31
Q12D:1,L295,,,S295,10863
Q12D:2,L296,,,S296,38175
Q12D:3,L299,,,S299,42621
Q12D:4,L301,,,S301,27
Q12D:5,L304,,,S304,242
Q12D:6,L306,,,S306,39820
Q12D:7,L308,,,S308,33
Q12D:8,L310,,,S310,39671
Q12E:1,L399,,,S399,30529
Q12E:2,L401,,,S401,41333
Q12E:3,L405,,,S405,41347
Q12E:4,L409,OOU,,S409,0
Q12E:5,L411,,,S411,41342
Q12E:6,L413,,,S413,30513
Q12E:7,L423,,,S423,30880
Q12E:8,L432,,,S432,29476
Q12F:1,L438,,,S438,42471
Q12F:2,L442,,,S442,29662
Q12F:3,L444,,,S444,42320
Q12F:4,L446,,,S446,29658
Q12F:5,L450,,,S450,6573
Q12F:6,L454,,,S454,42035
Q12F:7,L234,,,S234,4376
Q12F:8,L237,,,S237,4466
Q130:1,L239,,,S239,978
Q130:2,L241,,,S241,37678
Q130:3,L248,,,S248,2505
Q130:4,L249,,,S249,4948
Q130:5,L250,,,S250,2788
Q130:6,L251,,,S251,1244
Q130:7,L252,,,S252,104
Q130:8,L253,,,S253,37606
Q131:1,L254,,,S254,34838
Q131:2,L258,,,S258,504
Q131:3,L259,,,S259,5202
Q131:4,L261,,,S261,6539
Q131:5,L262,,,S262,2155
Q131:6,L263,,,S263,30939
Q131:7,L264,,,S264,32807
Q131:8,L265,,,S265,693
Q132:1,L269,,,S269,4533
Q132:2,L270,,,S270,5891
Q132:3,L273,,,S273,30985
Q132:4,L274,,,S274,2109
Q132:5,L275,,,S275,799
Q132:6,L276,,,S276,2872
Q132:7,L278,,,S278,764
Q132:8,L281,,,S281,10840
Q133:1,L361 TRTS,IFD CS Dn,,L361TRS,2657
Q133:2,L431 TRTS,GDP P4 Dn,,L431TRS,3239
Q133:3,L979 TRTS,GDP P3 Dn,,L979TRS,0
Q133:4,L458 TRTS,GDP P4 Up,,L458TRS,64
Q133:5,L460 TRTS,GDP P3 Up,,L460TRS,4009
Q133:6,L990 TRTS,GDP Spur,,L990TRS,0
Q133:7,L468 TRTS,GDP Reverse,,L468TRS,3412
Q133:8,L981 TRTS,,,L981TRS,0
Q134:1,L5078 TRTS,,,L5078TRS,54
Q134:2,L5080 TRTS,,,L5080TRS,36
Q134:3,L5082 TRTS,,,L5082TRS,26
Q134:4,L5084 TRTS,,,L5084TRS,26
Q134:5,L5086 TRTS,,,L5086TRS,26
Q134:6,L378 TRTS,IFD CS Up,,L378TRS,1836
Q134:7,L982 TRTS,,,L982TRS,0
Q134:8,L380 TRTS,IFD CS Up,,L380TRS,2260
Q135:1,L368 TRTS,IFD P4 Up,,L368TRS,98
Q135:2,L382 TRTS,IFD CS Up,,L382TRS,489
Q135:3,L384 TRTS,IFD CS Up,,L384TRS,1220
Q135:4,L362 TRTS,IFD P3 Up,,L362TRS,67
Q135:5,L951 TRTS,IFD P3 Dn,,L951TRS,0
Q135:6,L953 TRTS,IDF P1 Dn,,L953TRS,0
Q135:7,L387 to L391,DE,,R387AM,30440
Q135:8,L387 to R936,TB,,R387BM,228
Q136:1,L420 to L418,,,R420AM,29418
Q136:2,L422 to L420,,,R422AM,29410
Q136:3,L936 to L418,,,R936AM,228
Q136:4,L387,,,S387,30717
Q136:5,L420,,,S420,29470
Q136:6,L422,,,S422,29460
Q136:7,L936,,,S936,221
Q136:8,Unused,,,,0
Q137:1,Unused,,,,0
Q137:2,Unused,,,,0
Q137:3,Unused,,,,0
Q137:4,Unused,,,,0
Q137:5,Unused,,,,0
Q137:6,Unused,,,,0
Q137:7,Unused,,,,0
Q137:8,Unused,,,,0
Q138:1,Unused,,,,0
Q138:2,Unused,,,,0
Q138:3,Unused,,,,0
Q138:4,Unused,,,,0
Q138:5,L217 to L247,,,R217AM,0
Q138:6,L223 to L227,,,R223AM,0
Q138:7,L233 to L257,,,R233AM,0
Q138:8,L238 to XR419,,,R238AM,0
Q139:1,L238 to L236,,,R238BM,0
Q139:2,L240 to L228,,Via 2120R,R240C2M,0
Q139:3,L243 to L247,,,R243AM,0
Q139:4,L245 to L255,,,R245AM,0
Q139:5,L255 to L257,,,R255AW,0
Q139:6,L256 to L244,,,R256AM,0
Q139:7,L256 to XR417,,,R256BM,0
Q139:8,L315 to L319,,,R315AM,0
Q13A:1,L319 to L911,,,R319AM,0
Q13A:2,L332 to L328,,,R332AM,0
Q13A:3,L334 to L330,,,R334AM,0
Q13A:4,L336 to L330,,,R336AM,0
Q13A:5,L338 to L330,,,R338AM,0
Q13A:6,L340 to L326,,,R340AM,0
Q13A:7,R4010,GOBLIN REL,,R4010,0
Q13A:8,R4011,GOBLIN REL,,R4011,0
Q13B:1,L355 to L357,,,R355AW,0
Q13B:2,L359 to L369,,,R359AM,0
Q13B:3,L367 to L379,,,R367AM,0
Q13B:4,L369 to L379,,,R369AM,0
Q13B:5,L386 to L374,,,R386AW,0
Q13B:6,L394 to L392,,,R394AM,0
Q13B:7,L396 to L394,,,R396AM,0
Q13B:8,L398 to L396,,,R398AM,0
Q13C:1,L408 to L400,,,R408AM,0
Q13C:2,L424 to L416,,,R424AM,0
Q13C:3,L5088 to RIFC,,,R5088AS,0
Q13C:4,L5094 to L5099,,,R5094AS,0
Q13C:5,L5099 to L5101,,,R5099AS,0
Q13C:6,L5099 to L5094,,,R5099BS,0
Q13C:7,L427 to L431,,,R427AW,0
Q13C:8,L431 to L987,,,R431ASNP,0
Q13D:1,L431 to L985,,,R431BSP,0
Q13D:2,L431 to L985,,,R431BSNP,0
Q13D:3,L431 to L983,,,R431CSP,0
Q13D:4,L431 to L983,,,R431CSNP,0
Q13D:5,L431 to L981,,,R431DM,0
Q13D:6,L431 to L981,,,R431DSP,0
Q13D:7,L431 to L981,,,R431DSNP,0
Q13D:8,L431 to L433,,,R431EM,0
Q13E:1,L431 to R468,,,R431FM,0
Q13E:2,L464 to L460,,,R464AW,0
Q13E:3,L474 to L982,,,R474CM,0
Q13E:4,L474 to L982,,,R474CSP,0
Q13E:5,L474 to L982,,,R474CSNP,0
Q13E:6,L474 to L984,,,R474DM,0
Q13E:7,L474 to L984,,,R474DSP,0
Q13E:8,L474 to L984,,,R474DSNP,0
Q13F:1,L474 to L986,,,R474EM,0
Q13F:2,L474 to L986,,,R474ESP,0
Q13F:3,L474 to L986,,,R474ESNP,0
Q13F:4,L474 to L988,,,R474FM,0
Q13F:5,L474 to L988,,,R474FSP,0
Q13F:6,L474 to L988,,,R474FSNP,0
Q13F:7,L979 to L987,,,R979AM,0
Q13F:8,L979 to L987,,,R979ASP,0
Q140:1,L979 to L987,,,R979ASNP,0
Q140:2,L979 to L985,,,R979BM,0
Q140:3,L979 to L985,,,R979BSP,0
Q140:4,L979 to L985,,,R979BSNP,0
Q140:5,L979 to L983,,,R979CM,0
Q140:6,L979 to L983,,,R979CSP,0
Q140:7,L979 to L983,,,R979CSNP,0
Q140:8,L979 to L981,,,R979DM,0
Q141:1,L979 to L981,,,R979DSP,0
Q141:2,L979 to L981,,,R979DSNP,0
Q141:3,L979 to L433,,,R979EM,0
Q141:4,L979 to R468,Via 2223N,,R979FM,0
Q141:5,L990 to L470,,,R990AM,0
Q141:6,L990 to L982,,,R990BM,0
Q141:7,L990 to L982,,,R990BSP,0
Q141:8,L990 to L982,,,R990BSNP,0
Q142:1,L990 to L984,,,R990CM,0
Q142:2,L990 to L984,,,R990CSP,0
Q142:3,L990 to L984,,,R990CSNP,0
Q142:4,L990 to L986,,,R990DM,0
Q142:5,L990 to L986,,,R990DSP,0
Q142:6,L990 to L986,,,R990DSNP,0
Q142:7,L990 to L988,,,R990EM,0
Q142:8,L990 to L988,,,R990ESP,0
Q143:1,L990 to L988,,,R990ESNP,0
Q143:2,L5116 to L982,,,R5116ASNP,0
Q143:3,L5116 to L982,,,R5116ASP,0
Q143:4,L5116 to L984,,,R5116BSNP,0
Q143:5,L5116 to L984,,,R5116BSP,0
Q143:6,L5116 to L986,,,R5116CSNP,0
Q143:7,L5116 to L986,,,R5116CSP,0
Q143:8,L5116 to L988,,,R5116DSNP,0
Q144:1,L5116 to L988,,,R5116DSP,0
Q144:2,L345 to L351,,,R345AM,0
Q144:3,L349 to L353,,,R349AM,0
Q144:4,L352 to L350,,,R352AM,0
Q144:5,L360 to L354,,,R360AM,0
Q144:6,L362 to L358,,,R362AM,0
Q144:7,L368 to L358,,,R368AM,0
Q144:8,L370 to L362,,,R370AW,0
Q145:1,L376 to L364,,,R376AM,0
Q145:2,L951 to L355,,,R951AM,0
Q145:3,L953 to L359,,,R953AM,0
Q145:4,L5078 to L354,,,R5078AS,0
Q145:5,L5080 to L354,,,R5080AS,0
Q145:6,L5082 to L354,,,R5082AS,0
Q145:7,L5084 to L354,,,R5084AS,0
Q145:8,L5086 to L354,,,R5086AS,0
Q146:1,L5087 to L347,,,R5087AS,0
Q146:2,L5089 to R378,,,R5089AS,0
Q146:3,L5091 to R380,,,R5091AS,0
Q146:4,L247 to L367,,,R247AM,0
Q146:5,L247 to L279,,,R247BM,0
Q146:6,L247 to L279,,,R247BC,0
Q146:7,L257 to L279,,,R257BC,0
Q146:8,L266 to L256,,,R266AM,0
Q147:1,L266 to L238,,,R266BM,0
Q147:2,L267 to L277,,,R267AC,0
Q147:3,L268 to L256,,,R268AM,0
Q147:4,L268 to L238,,,R268BM,0
Q147:5,L277 to L283,,,R277AW,0
Q147:6,L279 to L285,,,R279AM,0
Q147:7,L284 to L268,,,R284AC,0
Q147:8,L286 to L284,,,R286AM,0
Q148:1,L287 to L293,,,R287AW,0
Q148:2,L288 to L286,,,R288AM,0
Q148:3,L290 to L266,,,R290AC,0
Q148:4,L290 to L270,Via 2159N,,R290C2M,0
Q148:5,L292 to L266,Via 2158R,,R292B1C,0
Q148:6,L292 to L266,Via 2158N,,R292B2M,0
Q148:7,L292 to L266,Via 2158N,,R292B2C,0
Q148:8,L294 to L286,,,R294BC,0
Q149:1,L295 to L289,,,R295AM,0
Q149:2,L296 to L288,,,R296AM,0
Q149:3,L299 to L309,,,R299AM,0
Q149:4,L301 to L311,,,R301AM,0
Q149:5,L399 to L403,,,R399AM,0
Q149:6,L401 to L405,,,R401AM,0
Q149:7,L413 to L415,,,R413AM,0
Q149:8,L423 to L427,,,R423AW,0
Q14A:1,L432 to L427,,,R432AM,0
Q14A:2,L438 to L430,,,R438AM,0
Q14A:3,L446 to L442,,,R446AW,0
Q14A:4,L454 to L444,,,R454AM,0
Q14A:5,L5098 to RRED,,,R5098AS,0
Q14A:6,L5100 to RRED,,,R5100AS,0
Q14A:7,L5100 to L438,,,R5100BS,0
Q14A:8,L5100 to L5096,,,R5100CS,0
Q14B:1,L5100 to L5104,OOU,,R5100DS,0
Q14B:2,L5102 to RRED,,,R5102AS,0
Q14B:3,L5102 to L438,,,R5102BS,0
Q14B:4,L5102 to L5096,,,R5102CS,0
Q14B:5,L5102 to L5104,OOU,,R5102DS,0
Q14B:6,L5102 to L440,,,R5102ES,0
Q14B:7,L5105 to L5107,,,R5105AS,0
Q14B:8,L5105 to R5098,,,R5105BS,0
Q14C:1,L5107 to L415,,,R5107AS,0
Q14C:2,L5107 to L419,,,R5107BS,0
Q14C:3,L5107 to L5111,,,R5107CS,0
Q14C:4,L5109 to L415,,,R5109AS,0
Q14C:5,L5111 to UMIN,,,R5111AS,0
Q14C:6,L234 to L228,,,R234AM,0
Q14C:7,L237 to L249,,,R237AM,0
Q14C:8,L239 to L251,,,R239AM,0
Q14D:1,L250 to L228,,Via 2128R,R250A2M,0
